author,title,translation,label
TVR,"Partidele din coaliţie au semnat acordul de guvernare 2020-2024. Documentul prevede că Ludovic Orban şi Anca Dragu vor fi preşedinţi ai Camerei Deputaţilor, respectiv Senatului","Acordul de guvernare 2020 - 2024 prevede că propunerea pentru funcţia de prim-ministru este Florin Cîţu, pentru preşedinte al Senatului - Anca Dragu, iar pentru preşedinte al Camerei Deputaţilor - Ludovic Orban.",1
TVR,"Negocierile pentru noile funcții, pe final. Președintele Iohannis ar fi solicitat ca guvernul să intre în funcțiune până pe 27 decembrie","Potrivit unor surse, liberalii ar urma să preia conducerea ANAF, iar USR PLUS a Casei Naționale de Sănătate.",1
TVR,"Florin Cîțu, premier susținut de coaliție: Cred că vom finaliza negocierile duminică","„Sunt măsuri care pot fi implementate foarte curând, cu impact imediat pentru România. Din estimările noastre, cred că terminăm programul de guvernare mâine (duminică – n.r.) sau cel târziu luni și apoi să putem să avem mai rapid un nou Guvern și să putem să luăm aceste măsuri. (...) Încă nu am discutat (despre consultările de la Cotroceni - n.r.). Întâi să terminăm negocierile aici”, a spus Florin Cîțu.",1
TVR,"Noii parlamentari, prima zi la Casa Poporului",Fostul lider de sindicat Dumitru Coarnă se pregătește să schimbe baricada. Devine deputat și spune că va respecta regulile. Masca nu poartă fiindcă are scutire de la medic.,1
TVR,Se caută miniștri pentru Cabinetul Cîțu,"Potrivit informațiilor de până acum, Apărarea, Externele și Energia, desprinsă din Ministerul Economiei, își vor păstra titularii: Nicolae Ciucă, Bogdan Aurescu și Virgil Popescu.",1
TVR,Camera Deputaților: S-a deschis Centrul de primire pentru deputații nou aleși,"Totodată, conform art. 4 alin.(1) din Legea nr. 176/2010 privind integritatea în exercitarea funcţiilor şi demnităţilor publice, pentru modificarea şi completarea Legii nr. 144/2007 privind înfiinţarea, organizarea şi funcţionarea Agenţiei Naţionale de Integritate, cu modificările ulterioare, deputaţii pot depune declaraţiile de avere şi interese, termenul fiind însă de 30 de zile de la validare.",1
TVR,"Depășiți de rigorile legii. Un consilier local a lăsat pe altcineva să voteze în locul lui, iar un consilier județean, infectat cu noul coronavirus, și-a scurtat zilele de izolare","În imaginile transmise pe pagina de internet a primăriei s-a putut însă observa că, la un moment dat, consilierul PSD Gheorghe Bezman se ridică, iar în locul lui se așează un alt bărbat care a votat aproape 30 de minute o serie de proiecte. Totul până când a fost observat de un consilier PNL.",1
TVR,"Sociologul Mirel Palada, 9 luni de închisoare cu amânarea executării pedepsei pentru că l-a lovit pe Mihai Goţiu",Decizia nu este definitivă şi poate fi atacată cu apel.,1
TVR,"Klaus Iohannis: De Crăciun, de Anul Nou, dacă vreți să vă fie bine, stați acasă cu familia. Cei ce nu înțeleg de vorba bună vor avea surpriza neplăcută să fie amendați",Președintele a mai spus că vor fi suplimentate dispozitivele Ministerului de Interne.,1
TVR,"Ciolacu, scrisoare către Iohannis: Vă cer să fiți român! Liderul PSD: Sunt indignat pentru cum sunt alocați banii către administrațiile locale. Comunități întregi nu primesc niciun leu, pentru că au îndrăznit să nu voteze PNL și USR",El spune că este „un abuz intolerabil comis de un partid care tocmai a fost sancționat sever prin vot pentru modul catastrofal în care a guvernat”.,1
TVR,Cristian Popescu Piedone face peste 160 de angajări la Primăria Sectorului 5,"Primăria sectorului 5 va avea peste 800 de angajați. Directorul de Resurse Umane spune că s-au înființat două servicii pentru pază, un serviciu de accesare fonduri europene și unul de politici de dezvoltare durabilă.",1
TVR,PSD: Cadoul lui Orban de Crăciun pentru antreprenori sunt executările silite,"„Primul efect dur al inconștienței declanșate de lupta pe ciolan a Coaliției pierzătorilor se va vedea exact de Crăciun! Românii cu venituri afectate de pandemie vor avea conturile poprite de la ANAF, în lipsa unui Guvern care să amâne termenul de la care se reiau executările silite. Demisia premierului Orban şi blocarea negocierilor unui nou Guvern a lăsat țara pe mâinile unui Guvern interimar, care nu poate emite ordonanțe de urgență. Drept urmare, măsura nu poate fi prelungită în timp util, iar suspendarea executării silite încetează chiar pe 25 decembrie 2020”, scriu social-democrații.",1
TVR,"Acord pentru formarea Guvernului: Florin Cîțu - propus premier, PNL va avea șefia Camerei Deputaților, USR PLUS șefia Senatului. Cum se împart ministerele","ACTUALIZARE 19.10 Preşedintele PNL, Ludovic Orban, a anunţat vineri că PNL, USR PLUS şi UDMR au convenit asupra structurii Guvernului şi a funcţiilor de conducere din Parlament. Declarațiile liderilor coaliției PNL – USR PLUS – UDMR:",1
TVR,"Andrei Cazacu, numit la conducerea Administrației Fondului de Mediu","Anterior numirii, Andrei Cazacu a ocupat funcția de secretar de stat pentru mediu în cadrul Ministerului Mediului, Apelor și Pădurilor.",1
TVR,Guvernul a aprobat astăzi strategia națională de vaccinare anti-COVID,În ședința de guvern de joi a fost aprobată hotărârea pentru modificarea Hotărârii Guvernului nr. 1031/2020 privind aprobarea Strategiei de vaccinare împotriva COVID-19 în România,1
TVR,Partidele discută vineri împărțirea celor mai importante funcții. Toate variantele rămân pe masă,"Dacian Cioloș, propus de USR PLUS pentru funcția de prim ministru, a lipsit de la discuții.",1
TVR,Kelemen Hunor: Preşedinţia Senatului şi Camerei Deputaţilor să revină formaţiunilor care nu vin cu premierul,"Potrivit acestuia, aici prima opţiune ar reveni USR PLUS, fiindcă a obţinut mai multe mandate.",1
TVR,"Se caută prim ministru. Președintele desemnează orice nume susținut de o coaliție, PNL merge cu două variante la negocieri, USR PLUS respinge varianta Orban premier","Președintele spune că desemnează pe oricine susținut de o coaliție guvernamentală. Klaus Iohannis a admis că a discutat cu Ludovic Orban despre posibila sa desemnare ca prim ministru. Potrivit unor surse, chiar fostul premier demisionar ar fi făcut propunerea, în contextul în care funcția de președinte al Camerei Deputaților era disputată între el și liderul USR, Dan Barna.",1
TVR,"Ludovic Orban: Reiterez solicitarea către partenerii noştri să ne respectăm reciproc, să evităm declanşarea unui război mediatic",Orban a spus că este convins că în perioada următoare va exista mai multă înţelepciune şi respect faţă de parteneri.,1
TVR,USR PLUS: Un eventual nou guvern condus de Ludovic Orban nu răspunde aşteptărilor electoratului de centru-dreapta,"""Ambele variante de premier propuse de partide la consultările cu Preşedintele României, Dacian Cioloş din partea USR PLUS şi Florin Cîţu din partea PNL, au susţinere din partea noastră. Considerăm că un eventual nou guvern condus de Ludovic Orban, având în vedere demisia din funcţia de premier şi neîndeplinirea angajamentelor luate faţă de USR PLUS, nu răspunde aşteptărilor electoratului de centru-dreapta care îşi doreşte un nou început şi o guvernare cu mandat reformist"", precizează sursa citată.",1
TVR,"Fostul președinte al Consiliului Județean Constanța, Nicușor Constantinescu, audiat la DNA într-un dosar privind herghelia din Mangalia","În plus, lucrările de modernizare s-au făcut în baza unui simplu protocol.",1
TVR,Klaus Iohannis: AUR este o formațiune despre care nu prea se știe ce vrea și ce face în politică,"Întrebat ce părere are despre intrarea AUR în Parlament, Iohannis s-a limitat să spună doar: „Este o formațiune despre care nu prea se știe ce vrea și ce face în politică”.",1
TVR,"Klaus Iohannis: Să se formeze o majoritate și să vină cu un nume. Dacă vin cu o propunere de premier o voi accepta, că este Orban - accept, că este Cîțu - accept","Întrebat care este motivul pentru care partidele nu s-au înțeles până acum asupra formării unui guvern, Klaus Iohannis a răspuns: Motivul principal pentru care nu s-au înțeles până acum (...) este că au încercat unii să negocieze via media, o negocierea se face între partide și nu se comunica rezultate intermediare(...) Prin acest lucru nu se face decât să scadă încrederea publicului.",1
TVR,Ludovic Orban: Mergem la negocieri cu două variante. PNL vrea să propună premierul și șefia uneia dintre Camere,"Anunțul a fost făcut de președintele PNL, Ludovic Orban, la finalul ședinței partidului.",1
TVR,Preşedintele Klaus Iohannis a semnat decretul privind convocarea noului Parlament,"Preşedintele Klaus Iohannis a anunţat, luni, la Palatul Cotroceni, că va convoca pe 21 decembrie noul Parlament.",1
TVR,Vlad Voiculescu ar putea deveni luni viceprimar general al Capitalei,"Ședința a fost convocată luni, 21 decembrie. Al doilea viceprimar ar putea fi Stelian Bujduveanu, susținut de PNL.",1
TVR,Negocierile pentru formarea coaliției de guvernare se reiau mâine,"Urmează că PNL, USR-PLUS și UDMR să reia negocierile. În funcție de cum vor decurge, președintele va lansa invitația la o nouă rundă de consultări pentru desemnarea prim-ministrului.",1
TVR,"Preşedintele Klaus Iohannis merge la Chişinău la sfârşitul acestui an, anunță președintele ales al Republicii Moldova, Maia Sandu","Preşedintele ales al Republicii Moldova a avut luni o întrevedere cu ambasadorul României, Daniel Ioniţă, în cadrul căreia a subliniat necesitatea de a restabili cooperarea bilaterală firească între cele două ţări şi de a intensifica cooperarea moldo-română în mai multe domenii, pentru ca cetăţenii să simtă beneficii cât mai curând.",1
TVR,"Camera Deputaţilor: Pedeapsă cu amendă în cazul unor infracţiuni de evaziune fiscală, dacă se achită prejudiciul","În 19 decembrie 2018 legea a fost adoptată de Camera Deputaţilor, iar în data de 21 decembrie 2018 deputaţi din PNL, PMP şi USR au sesizat Curtea Constituţională care a decis, prin Decizia nr.147/2019, să accepte obiecţiunile de neconstituţionalitate.",1
TVR,Călin Popescu-Tăriceanu a fost trimis în judecată pentru abuz în serviciu și complicitate la uzurpare de calități oficiale,"„Ca să mai mute atenția de la  PNL-USR-UDMR, argații dlui Iohannis de la Parchetul General au decis să mă trimită în judecată pentru un inventat abuz în serviciu. Acuzația este că nu am supus votului plenului Senatului solicitarea ANI de încetare a mandatului unui coleg senator. Procuroarei care m-a anchetat i-a fost prea greu să citească și Regulamentul Senatului care prevede clar modul în care se realizează încetarea mandatului unui senator: solicitarea ANI este trimisă Comisiei Juridice pentru raport, raport care este înaintat Biroului Permanent al Senatului, cel care decide punerea pe ordinea de zi a plenului. Până la data demisiei mele din funcția de Președinte al Senatului, Comisia Juridică nu a venit cu acest raport în Biroul Permanent! Foarte simplu și clar”, a scris pe Facebook Călin Popescu Tăriceanu.",1
TVR,"Negocierile politice sunt în impas și vor fi reluate de PNL, USR-PLUS și UDMR. Dan Barna l-a propus pe Cătălin Drulă la șefia Camerei Deputaților","Anunțul lui Dan Barna că îi cedează colegului său Cătălin Drulă postul de președinte al Camerei și că dorește să fie vicepremier, alături de ceilalți lideri, a împotmolit și mai rău negocierile.",1
TVR,"Președintele Klaus Iohannis, întâlnire cu Ludovic Orban după prima rundă de consultări cu partidele. Variantele liberalilor",VEZI și USR-PLUS anunță că revine la negocieri. Dan Barna îl propune pe Cătălin Drulă pentru șefia Camerei Deputaților,1
TVR,"Premierul interimar, Nicolae Ciucă, despre perioada sărbătorilor: Aş recomanda să facem în aşa fel încât să limităm deplasările, să limităm expunerea la riscul răspândirii acestui virus","Întrebat dacă autorităţile sunt pregătite şi pentru creşterea numărului de cazuri de COVID-19 de sărbători, el a spus: ""Suntem pregătiţi şi pentru această ipoteză, pentru acest scenariu"".",1
TVR,"Președintele PSD, Marcel Ciolacu, despre consultările pentru formarea unui executiv: Fie guvern minoritar, fie unul de uniune națională","Președintele PSD a spus că actuala criză politică a fost determinată de ""obsesia președintelui de a organiza alegeri indiferent de context"".",1
TVR,"Președintele Iohannis, după consultările cu partidele: Nu sunt încă întrunite condițiile pentru desemnarea unui candidat pentru a forma un nou guvern. Convoc noul Parlament pentru 21 decembrie","După consultări, președintele Iohannis a declarat că, în acest moment, nu sunt întrunite condițiile pentru formarea unui guvern și a anunțat că intenționează să convoace noul Parlament pentru data de 21 decembrie.",1
